Latitude,Longitude,Altitude (meters),Date,"Time (hour, minute, second)"
42.002593,-71.197586,42.5,1/22/2023,19:31:22
42.002593,-71.197586,42.3,1/22/2023,19:31:24
42.002593,-71.197586,41.9,1/22/2023,19:31:26
42.002597,-71.197586,41.8,1/22/2023,19:31:28
42.002597,-71.197586,41.8,1/22/2023,19:31:30
42.002597,-71.197586,42,1/22/2023,19:31:32
42.002601,-71.197586,42.3,1/22/2023,19:31:34
42.002601,-71.197586,42.8,1/22/2023,19:31:36
42.002597,-71.197593,43.4,1/22/2023,19:31:37
42.002597,-71.197593,43.6,1/22/2023,19:31:39
42.002597,-71.197593,43.9,1/22/2023,19:31:41
42.002593,-71.197586,43.9,1/22/2023,19:31:43
42.002593,-71.197586,44.7,1/22/2023,19:31:45
42.002601,-71.197608,44.4,1/22/2023,19:31:47
42.002601,-71.197608,45,1/22/2023,19:31:49
42.00259,-71.197616,45.2,1/22/2023,19:31:51
42.002563,-71.197639,44.1,1/22/2023,19:31:53
42.002552,-71.197654,44.6,1/22/2023,19:31:54
42.002529,-71.197677,44.7,1/22/2023,19:31:56
42.002506,-71.1977,44.6,1/22/2023,19:31:58
42.002483,-71.197723,44.6,1/22/2023,19:32:00
42.002456,-71.197746,44.5,1/22/2023,19:32:02
42.002433,-71.197769,44.4,1/22/2023,19:32:04
42.00241,-71.197792,44.3,1/22/2023,19:32:06
42.002388,-71.197807,44,1/22/2023,19:32:08
42.002372,-71.197814,43.9,1/22/2023,19:32:09
42.002349,-71.197837,43.8,1/22/2023,19:32:11
42.002326,-71.197853,43.6,1/22/2023,19:32:13
42.002304,-71.197875,43.2,1/22/2023,19:32:15
42.002285,-71.197891,43.1,1/22/2023,19:32:17
42.002269,-71.197914,43.1,1/22/2023,19:32:19
42.002254,-71.197929,43.1,1/22/2023,19:32:21
42.002239,-71.197937,43.1,1/22/2023,19:32:23
42.002235,-71.197944,43.1,1/22/2023,19:32:24
42.002231,-71.197944,43.1,1/22/2023,19:32:26
42.002227,-71.197944,43,1/22/2023,19:32:28
42.002227,-71.197944,43,1/22/2023,19:32:30
42.002223,-71.197944,42.9,1/22/2023,19:32:32
42.002216,-71.197944,43.2,1/22/2023,19:32:34
42.002201,-71.197944,43.3,1/22/2023,19:32:36
42.002189,-71.197959,43.2,1/22/2023,19:32:38
42.002189,-71.197967,43.5,1/22/2023,19:32:39
42.002197,-71.197982,43.7,1/22/2023,19:32:41
42.002208,-71.19799,43.3,1/22/2023,19:32:43
42.002208,-71.19799,43.2,1/22/2023,19:32:45
42.002208,-71.19799,43.4,1/22/2023,19:32:47
42.002204,-71.19799,43.8,1/22/2023,19:32:49
42.002204,-71.19799,44.1,1/22/2023,19:32:51
42.002204,-71.19799,44.4,1/22/2023,19:32:53
42.002204,-71.19799,44.3,1/22/2023,19:32:54
42.002204,-71.197998,44.7,1/22/2023,19:32:56
42.002208,-71.197998,45.3,1/22/2023,19:32:58
42.002208,-71.198005,45.4,1/22/2023,19:33:00
42.002208,-71.198005,45.4,1/22/2023,19:33:02
42.002212,-71.198005,45.4,1/22/2023,19:33:04
42.002212,-71.198005,45.4,1/22/2023,19:33:07
42.002212,-71.197998,44.8,1/22/2023,19:33:09
42.002208,-71.197998,44.6,1/22/2023,19:33:11
42.002212,-71.197998,44.4,1/22/2023,19:33:12
42.002212,-71.197998,44.1,1/22/2023,19:33:14
42.002216,-71.198005,43.9,1/22/2023,19:33:16
42.00222,-71.198005,43.7,1/22/2023,19:33:18
42.00222,-71.198005,43.5,1/22/2023,19:33:20
42.002223,-71.198005,43.1,1/22/2023,19:33:22
42.00222,-71.197998,42.9,1/22/2023,19:33:24
42.00222,-71.197998,42,1/22/2023,19:33:26
42.002216,-71.19799,41.7,1/22/2023,19:33:27
42.002216,-71.197982,40.7,1/22/2023,19:33:29
42.002208,-71.197982,40,1/22/2023,19:33:31
42.002204,-71.197982,39.8,1/22/2023,19:33:32
42.002201,-71.197975,39.9,1/22/2023,19:33:34
42.002201,-71.197967,40,1/22/2023,19:33:36
42.002201,-71.197967,39.8,1/22/2023,19:33:38
42.002197,-71.197967,39.8,1/22/2023,19:33:40
42.002197,-71.197967,39.7,1/22/2023,19:33:42
42.002197,-71.197967,39.5,1/22/2023,19:33:44
42.002197,-71.197967,39.4,1/22/2023,19:33:46
42.002197,-71.197967,39.4,1/22/2023,19:33:47
42.002201,-71.197959,38.5,1/22/2023,19:33:49
42.002201,-71.197959,38.5,1/22/2023,19:33:51
42.002201,-71.197959,38.5,1/22/2023,19:33:52
42.002204,-71.197959,38.9,1/22/2023,19:33:54
42.002204,-71.197959,38.7,1/22/2023,19:33:56
42.002212,-71.197959,38.9,1/22/2023,19:33:58
42.002212,-71.197959,39.7,1/22/2023,19:33:59
42.002216,-71.197959,39.7,1/22/2023,19:34:01
42.00222,-71.197959,39.7,1/22/2023,19:34:03
42.002223,-71.197959,39.7,1/22/2023,19:34:05
42.002227,-71.197967,39.7,1/22/2023,19:34:07
42.002231,-71.197967,39.7,1/22/2023,19:34:09
42.002231,-71.197967,42.1,1/22/2023,19:34:10
42.002235,-71.197967,42.1,1/22/2023,19:34:12
42.002235,-71.197967,42.1,1/22/2023,19:34:14
42.002235,-71.197967,42.1,1/22/2023,19:34:16
42.002235,-71.197967,42.1,1/22/2023,19:34:17
42.002243,-71.197975,41.6,1/22/2023,19:34:19
42.002243,-71.197967,41.6,1/22/2023,19:34:21
42.002243,-71.197967,41.7,1/22/2023,19:34:22
42.002243,-71.197967,41.5,1/22/2023,19:34:24
42.002243,-71.197967,41.9,1/22/2023,19:34:26
42.002243,-71.197967,42.2,1/22/2023,19:34:28
42.002243,-71.197967,42.6,1/22/2023,19:34:29
42.002239,-71.197959,43.2,1/22/2023,19:34:31
42.002239,-71.197959,43.1,1/22/2023,19:34:33
42.002239,-71.197959,43.1,1/22/2023,19:34:35
42.002239,-71.197959,43.1,1/22/2023,19:34:36
42.002239,-71.197959,43.2,1/22/2023,19:34:38
42.002239,-71.197959,43.2,1/22/2023,19:34:40
42.002243,-71.197959,43.4,1/22/2023,19:34:42
42.002239,-71.197959,43.6,1/22/2023,19:34:43
42.002239,-71.197959,43.5,1/22/2023,19:34:45
42.002235,-71.197959,43.7,1/22/2023,19:34:47
42.002235,-71.197959,44.1,1/22/2023,19:34:48
42.002235,-71.197959,44.2,1/22/2023,19:34:50
42.002239,-71.197959,44.3,1/22/2023,19:34:52
42.002239,-71.197959,44.2,1/22/2023,19:34:53
42.002239,-71.197959,44.2,1/22/2023,19:34:55
42.002239,-71.197952,44.3,1/22/2023,19:34:57
42.002243,-71.197952,44.2,1/22/2023,19:34:58
42.002243,-71.197952,44.2,1/22/2023,19:35:00
42.002243,-71.197952,44.2,1/22/2023,19:35:02
42.002243,-71.197952,44.2,1/22/2023,19:35:04
42.002243,-71.197959,44.2,1/22/2023,19:35:06
42.002243,-71.197959,44.2,1/22/2023,19:35:07
42.002243,-71.197959,44.2,1/22/2023,19:35:09
42.002243,-71.197959,43,1/22/2023,19:35:11
42.002243,-71.197967,43.4,1/22/2023,19:35:13
42.002243,-71.197967,43.3,1/22/2023,19:35:14
42.002243,-71.197967,43.3,1/22/2023,19:35:16
42.002243,-71.197967,43.3,1/22/2023,19:35:18
42.002239,-71.197975,43.5,1/22/2023,19:35:20
42.002239,-71.197982,43,1/22/2023,19:35:21
42.002239,-71.197982,42.7,1/22/2023,19:35:23
42.002246,-71.197982,42.7,1/22/2023,19:35:25
42.002246,-71.197982,42.5,1/22/2023,19:35:26
42.002243,-71.19799,42.7,1/22/2023,19:35:28
42.002239,-71.19799,43,1/22/2023,19:35:30
42.002243,-71.19799,42.7,1/22/2023,19:35:32
42.002246,-71.19799,43,1/22/2023,19:35:33
42.002246,-71.197998,43.3,1/22/2023,19:35:35
42.002243,-71.197998,43.5,1/22/2023,19:35:37
42.002246,-71.197998,43.8,1/22/2023,19:35:38
42.002246,-71.197998,44.1,1/22/2023,19:35:40
42.002246,-71.198005,44.3,1/22/2023,19:35:42
42.002246,-71.198005,44.7,1/22/2023,19:35:43
42.002246,-71.198013,45,1/22/2023,19:35:45
42.002246,-71.198013,44.9,1/22/2023,19:35:47
42.002246,-71.198013,44.9,1/22/2023,19:35:48
42.00225,-71.198005,44.4,1/22/2023,19:35:50
42.00225,-71.198013,44.5,1/22/2023,19:35:52
42.00225,-71.198013,44.2,1/22/2023,19:35:53
42.00225,-71.198013,44,1/22/2023,19:35:55
42.002258,-71.198013,44.3,1/22/2023,19:35:57
42.002258,-71.198013,44.4,1/22/2023,19:35:58
42.002258,-71.198013,44.3,1/22/2023,19:36:00
42.002258,-71.19802,44.3,1/22/2023,19:36:02
42.002254,-71.19802,44.3,1/22/2023,19:36:04
42.002258,-71.19802,44.3,1/22/2023,19:36:06
42.002258,-71.19802,44.3,1/22/2023,19:36:08
42.002254,-71.198028,44.3,1/22/2023,19:36:09
42.002254,-71.198036,45.3,1/22/2023,19:36:11
42.002254,-71.198036,45.5,1/22/2023,19:36:13
42.00225,-71.198036,45.5,1/22/2023,19:36:14
42.002246,-71.198043,45.7,1/22/2023,19:36:16
42.002243,-71.198051,45.7,1/22/2023,19:36:18
42.002243,-71.198059,45.8,1/22/2023,19:36:19
42.002243,-71.198059,46.2,1/22/2023,19:36:21
42.002246,-71.198051,46.3,1/22/2023,19:36:23
42.00225,-71.198043,46.3,1/22/2023,19:36:24
42.002254,-71.198043,46.4,1/22/2023,19:36:26
42.002254,-71.198043,46.3,1/22/2023,19:36:28
42.002254,-71.198043,46.4,1/22/2023,19:36:29
42.002254,-71.198043,46.3,1/22/2023,19:36:31
42.002254,-71.198043,46.4,1/22/2023,19:36:33
42.002258,-71.198043,46.3,1/22/2023,19:36:34
42.002258,-71.198043,46.1,1/22/2023,19:36:36
42.002262,-71.198043,46,1/22/2023,19:36:38
42.002262,-71.198043,45.8,1/22/2023,19:36:39
42.002265,-71.198036,45.7,1/22/2023,19:36:41
42.002262,-71.198036,45.5,1/22/2023,19:36:43
42.002262,-71.198043,45.6,1/22/2023,19:36:44
42.002265,-71.198036,45.5,1/22/2023,19:36:46
42.002265,-71.198036,45.4,1/22/2023,19:36:48
42.002265,-71.198043,45.3,1/22/2023,19:36:49
42.002262,-71.198043,45.2,1/22/2023,19:36:51
42.002258,-71.198043,44.7,1/22/2023,19:36:53
42.002254,-71.198043,44.9,1/22/2023,19:36:54
42.002254,-71.198051,43.6,1/22/2023,19:36:56
42.002246,-71.198051,42.9,1/22/2023,19:36:58
42.002246,-71.198043,42.4,1/22/2023,19:37:00
42.002243,-71.198051,42.4,1/22/2023,19:37:01
42.00225,-71.198043,42.4,1/22/2023,19:37:03
42.002243,-71.198043,42.4,1/22/2023,19:37:05
42.002246,-71.198043,42.4,1/22/2023,19:37:07
42.002246,-71.198043,42.4,1/22/2023,19:37:09
42.00225,-71.198043,42.4,1/22/2023,19:37:11
42.00225,-71.198043,42.7,1/22/2023,19:37:12
42.002243,-71.198043,42.4,1/22/2023,19:37:14
42.002243,-71.198043,42.3,1/22/2023,19:37:16
42.002243,-71.198043,42.3,1/22/2023,19:37:17
42.002243,-71.198043,41.7,1/22/2023,19:37:19
42.002243,-71.198036,41.5,1/22/2023,19:37:21
42.002239,-71.198036,41.3,1/22/2023,19:37:23
42.002239,-71.198036,41.5,1/22/2023,19:37:24
42.002239,-71.198036,41.3,1/22/2023,19:37:26
42.002239,-71.198043,41.1,1/22/2023,19:37:28
42.002239,-71.198043,41.4,1/22/2023,19:37:29
42.002243,-71.198043,40.9,1/22/2023,19:37:31
42.002239,-71.198036,40.7,1/22/2023,19:37:33
42.002239,-71.198036,40.7,1/22/2023,19:37:34
42.002239,-71.198028,41.1,1/22/2023,19:37:36
42.002235,-71.198028,41.4,1/22/2023,19:37:38
42.002235,-71.198028,41.5,1/22/2023,19:37:39
42.002231,-71.198028,41.6,1/22/2023,19:37:41
42.002231,-71.198028,41.5,1/22/2023,19:37:43
42.002227,-71.198028,41.3,1/22/2023,19:37:44
42.002227,-71.198028,41.5,1/22/2023,19:37:46
42.002227,-71.198028,41.5,1/22/2023,19:37:48
42.002227,-71.198028,41.5,1/22/2023,19:37:49
42.002223,-71.198028,41.4,1/22/2023,19:37:51
42.002223,-71.198028,41.3,1/22/2023,19:37:53
42.002223,-71.198028,41.1,1/22/2023,19:37:54
42.002227,-71.198028,41,1/22/2023,19:37:56
42.002227,-71.198028,40.9,1/22/2023,19:37:58
42.002227,-71.198028,40.7,1/22/2023,19:38:00
42.002227,-71.198028,40.7,1/22/2023,19:38:01
42.002227,-71.198028,40.7,1/22/2023,19:38:03
42.002227,-71.19802,40.7,1/22/2023,19:38:05
42.002227,-71.19802,40.7,1/22/2023,19:38:07
42.002227,-71.198013,40.7,1/22/2023,19:38:09
42.002227,-71.198013,40.1,1/22/2023,19:38:11
42.002227,-71.198005,40.2,1/22/2023,19:38:12
42.002227,-71.198005,40.2,1/22/2023,19:38:14
42.002227,-71.198013,39.5,1/22/2023,19:38:16
42.002227,-71.198005,39.6,1/22/2023,19:38:17
42.002227,-71.198005,39.7,1/22/2023,19:38:19
42.002227,-71.198005,39.7,1/22/2023,19:38:21
42.002227,-71.198005,39.4,1/22/2023,19:38:22
42.002227,-71.198005,39.1,1/22/2023,19:38:24
42.002227,-71.198005,38.9,1/22/2023,19:38:26
42.002227,-71.197998,38.6,1/22/2023,19:38:27
42.002223,-71.197998,38.3,1/22/2023,19:38:29
42.002223,-71.198005,37.4,1/22/2023,19:38:31
42.002223,-71.198005,37.4,1/22/2023,19:38:32
42.002223,-71.198005,37.4,1/22/2023,19:38:34
42.002223,-71.197998,37.5,1/22/2023,19:38:36
42.002223,-71.197998,37.7,1/22/2023,19:38:37
42.00222,-71.197998,37.9,1/22/2023,19:38:39
42.00222,-71.19799,38,1/22/2023,19:38:41
42.00222,-71.19799,38.1,1/22/2023,19:38:42
42.002216,-71.197982,38.2,1/22/2023,19:38:44
42.002216,-71.197982,38.5,1/22/2023,19:38:46
42.002216,-71.197975,38.8,1/22/2023,19:38:48
42.002216,-71.197975,39.1,1/22/2023,19:38:49
42.002216,-71.197975,39.2,1/22/2023,19:38:51
42.002216,-71.197975,39.4,1/22/2023,19:38:53
42.002212,-71.197967,39.3,1/22/2023,19:38:55
42.002212,-71.197967,39.4,1/22/2023,19:38:56
42.002216,-71.197967,39.6,1/22/2023,19:38:58
42.002212,-71.197967,39.6,1/22/2023,19:39:00
42.002212,-71.197967,39.6,1/22/2023,19:39:02
42.002212,-71.197967,39.6,1/22/2023,19:39:04
42.002212,-71.197967,39.6,1/22/2023,19:39:06
42.002212,-71.197967,39.6,1/22/2023,19:39:07
42.002212,-71.197975,39.4,1/22/2023,19:39:09
42.002212,-71.197975,39.3,1/22/2023,19:39:11
42.002216,-71.197975,39.2,1/22/2023,19:39:13
42.00222,-71.197975,38.9,1/22/2023,19:39:14
42.002223,-71.197967,38.5,1/22/2023,19:39:16
42.002227,-71.197959,38.5,1/22/2023,19:39:18
42.002227,-71.197959,38.4,1/22/2023,19:39:19
42.002231,-71.197952,38.2,1/22/2023,19:39:21
42.002235,-71.197944,38.3,1/22/2023,19:39:23
42.002239,-71.197937,38.1,1/22/2023,19:39:24
42.002246,-71.197921,38,1/22/2023,19:39:26
42.002254,-71.197898,37.8,1/22/2023,19:39:28
42.002262,-71.197891,37.6,1/22/2023,19:39:29
42.002281,-71.197883,37.3,1/22/2023,19:39:31
42.002292,-71.197868,38.7,1/22/2023,19:39:33
42.0023,-71.197868,38.8,1/22/2023,19:39:34
42.002323,-71.197853,39.5,1/22/2023,19:39:36
42.002338,-71.197853,40,1/22/2023,19:39:38
42.002349,-71.197853,41.4,1/22/2023,19:39:39
42.002372,-71.197868,42.2,1/22/2023,19:39:41
42.002391,-71.197883,42.5,1/22/2023,19:39:43
42.002403,-71.197883,42.7,1/22/2023,19:39:44
42.002422,-71.197898,43,1/22/2023,19:39:46
42.002441,-71.197914,43.4,1/22/2023,19:39:48
42.002452,-71.197921,43.7,1/22/2023,19:39:49
42.002475,-71.197937,44,1/22/2023,19:39:51
42.002494,-71.197952,44.2,1/22/2023,19:39:53
42.002506,-71.197959,44,1/22/2023,19:39:54
42.002525,-71.197982,43.8,1/22/2023,19:39:56
42.002552,-71.198005,43.7,1/22/2023,19:39:58
42.002563,-71.198013,43.4,1/22/2023,19:39:59
42.002586,-71.198036,43.2,1/22/2023,19:40:01
42.002613,-71.198059,43.2,1/22/2023,19:40:03
42.002628,-71.198066,43.2,1/22/2023,19:40:04
42.002655,-71.198089,43,1/22/2023,19:40:06
42.002685,-71.198112,42.9,1/22/2023,19:40:08
42.0027,-71.19812,42.5,1/22/2023,19:40:09
42.002731,-71.198143,41.5,1/22/2023,19:40:11
42.002761,-71.198173,41.4,1/22/2023,19:40:13
42.002777,-71.198188,41,1/22/2023,19:40:14
42.002807,-71.198219,41.3,1/22/2023,19:40:16
42.002838,-71.198249,41.4,1/22/2023,19:40:18
42.002857,-71.198265,41.5,1/22/2023,19:40:19
42.002891,-71.198295,41.6,1/22/2023,19:40:21
42.002925,-71.198333,41.6,1/22/2023,19:40:23
42.002944,-71.198348,41.5,1/22/2023,19:40:24
42.002983,-71.198379,41.8,1/22/2023,19:40:26
42.003025,-71.19841,41.9,1/22/2023,19:40:28
42.003044,-71.198417,42.5,1/22/2023,19:40:29
42.003082,-71.198448,43.8,1/22/2023,19:40:31
42.003124,-71.198463,44.1,1/22/2023,19:40:33
42.003147,-71.198471,44.1,1/22/2023,19:40:34
42.003189,-71.198478,44,1/22/2023,19:40:36
42.003234,-71.198478,44,1/22/2023,19:40:38
42.003257,-71.198478,44,1/22/2023,19:40:39
42.003303,-71.198471,43.6,1/22/2023,19:40:41
42.003345,-71.198471,43.4,1/22/2023,19:40:43
42.003368,-71.198463,43.2,1/22/2023,19:40:44
42.003414,-71.198463,43.5,1/22/2023,19:40:46
42.003452,-71.198463,43.8,1/22/2023,19:40:48
42.003475,-71.198471,45.3,1/22/2023,19:40:49
42.003513,-71.198493,46.3,1/22/2023,19:40:51
42.003551,-71.198532,46,1/22/2023,19:40:53
42.003566,-71.198547,46.5,1/22/2023,19:40:54
42.003597,-71.1986,47.1,1/22/2023,19:40:56
42.003612,-71.198661,47,1/22/2023,19:40:58
42.00362,-71.198692,46.7,1/22/2023,19:40:59
42.00362,-71.198753,47.1,1/22/2023,19:41:01
42.003604,-71.198814,47,1/22/2023,19:41:03
42.003593,-71.198844,46.6,1/22/2023,19:41:04
42.003562,-71.198898,46.4,1/22/2023,19:41:06
42.00352,-71.198936,45.8,1/22/2023,19:41:08
42.003498,-71.198959,46.4,1/22/2023,19:41:09
42.003456,-71.198997,46.4,1/22/2023,19:41:11
42.003406,-71.199035,46.7,1/22/2023,19:41:13
42.003379,-71.199058,46.6,1/22/2023,19:41:14
42.003326,-71.199096,46.6,1/22/2023,19:41:16
42.003276,-71.199134,46.8,1/22/2023,19:41:18
42.003253,-71.199157,47,1/22/2023,19:41:19
42.0032,-71.199195,47.4,1/22/2023,19:41:21
42.003147,-71.199241,47.4,1/22/2023,19:41:23
42.003116,-71.199264,47.6,1/22/2023,19:41:24
42.003055,-71.199302,47.5,1/22/2023,19:41:26
42.00299,-71.199348,47.4,1/22/2023,19:41:28
42.00296,-71.199371,47.3,1/22/2023,19:41:29
42.002891,-71.199424,47.3,1/22/2023,19:41:31
42.002819,-71.199478,47.4,1/22/2023,19:41:33
42.002784,-71.199508,46.9,1/22/2023,19:41:34
42.002704,-71.199562,46.9,1/22/2023,19:41:36
42.002632,-71.199615,46.9,1/22/2023,19:41:38
42.002601,-71.19963,46.2,1/22/2023,19:41:39
42.002548,-71.199668,45.8,1/22/2023,19:41:41
42.002506,-71.199699,45.9,1/22/2023,19:41:43
42.00249,-71.199714,45.9,1/22/2023,19:41:44
42.002464,-71.199737,45.6,1/22/2023,19:41:46
42.002433,-71.199768,45.7,1/22/2023,19:41:48
42.002422,-71.19979,45.8,1/22/2023,19:41:49
42.002395,-71.199829,45.2,1/22/2023,19:41:51
42.002376,-71.199882,45.2,1/22/2023,19:41:53
42.002368,-71.199905,45,1/22/2023,19:41:54
42.002365,-71.199943,44.9,1/22/2023,19:41:56
42.002368,-71.199981,44.6,1/22/2023,19:41:58
42.002368,-71.199996,44.3,1/22/2023,19:41:59
42.002376,-71.200027,44.3,1/22/2023,19:42:01
42.002388,-71.200057,44.2,1/22/2023,19:42:03
42.002395,-71.200073,44.1,1/22/2023,19:42:04
42.002407,-71.200103,44.1,1/22/2023,19:42:06
42.002426,-71.200126,43.9,1/22/2023,19:42:08
42.002433,-71.200149,43.7,1/22/2023,19:42:09
42.002456,-71.200187,43.7,1/22/2023,19:42:11
42.002479,-71.200241,43.7,1/22/2023,19:42:13
42.002494,-71.200271,44,1/22/2023,19:42:14
42.002525,-71.20034,43.8,1/22/2023,19:42:16
42.002555,-71.200408,43.9,1/22/2023,19:42:18
42.002574,-71.200447,43.8,1/22/2023,19:42:19
42.002609,-71.200523,43.7,1/22/2023,19:42:21
42.002651,-71.200607,43.5,1/22/2023,19:42:23
42.00267,-71.200645,43.4,1/22/2023,19:42:24
42.002708,-71.200729,43.4,1/22/2023,19:42:26
42.00275,-71.200813,43.4,1/22/2023,19:42:28
42.002769,-71.200859,43.5,1/22/2023,19:42:29
42.002811,-71.20095,43.5,1/22/2023,19:42:31
42.002853,-71.201034,43.8,1/22/2023,19:42:33
42.002872,-71.201072,43.9,1/22/2023,19:42:34
42.00291,-71.201148,44.1,1/22/2023,19:42:36
42.002944,-71.201225,44.1,1/22/2023,19:42:38
42.002964,-71.201263,44.1,1/22/2023,19:42:39
42.00299,-71.201316,44.2,1/22/2023,19:42:41
42.003013,-71.201362,44.4,1/22/2023,19:42:43
42.003025,-71.201385,44.4,1/22/2023,19:42:44
42.003036,-71.201423,44.4,1/22/2023,19:42:46
42.00304,-71.201454,44.1,1/22/2023,19:42:48
42.00304,-71.201477,43.5,1/22/2023,19:42:49
42.003032,-71.201507,43.3,1/22/2023,19:42:51
42.003021,-71.201545,43.2,1/22/2023,19:42:53
42.003013,-71.20156,43.3,1/22/2023,19:42:54
42.002998,-71.201591,43.2,1/22/2023,19:42:56
42.002983,-71.201606,43,1/22/2023,19:42:58
42.002979,-71.201606,42.9,1/22/2023,19:42:59
42.002975,-71.201614,42.9,1/22/2023,19:43:01
42.002975,-71.201614,42.9,1/22/2023,19:43:03
42.002975,-71.201614,42.9,1/22/2023,19:43:05
42.002975,-71.201614,42.9,1/22/2023,19:43:07
42.002975,-71.201614,42.9,1/22/2023,19:43:09
42.002975,-71.201614,42.9,1/22/2023,19:43:10
42.002971,-71.201614,43.2,1/22/2023,19:43:12
42.002971,-71.201614,43.1,1/22/2023,19:43:14
42.002971,-71.201614,43,1/22/2023,19:43:16
42.002971,-71.201614,42.9,1/22/2023,19:43:17
42.002971,-71.201614,42.8,1/22/2023,19:43:19
42.002971,-71.201614,42.7,1/22/2023,19:43:21
42.002971,-71.201606,42.5,1/22/2023,19:43:22
42.002971,-71.201614,42.4,1/22/2023,19:43:24
42.002967,-71.201614,42.5,1/22/2023,19:43:26
42.002967,-71.201614,42.5,1/22/2023,19:43:28
42.002967,-71.201614,42.8,1/22/2023,19:43:29
42.002967,-71.201606,42.9,1/22/2023,19:43:31
42.002971,-71.201599,42.7,1/22/2023,19:43:33
42.002971,-71.201599,42.6,1/22/2023,19:43:35
42.002975,-71.201599,42.6,1/22/2023,19:43:36
42.002975,-71.201591,42.5,1/22/2023,19:43:38
42.002971,-71.201599,41.8,1/22/2023,19:43:40
42.002971,-71.201599,41.1,1/22/2023,19:43:41
42.002967,-71.201599,40,1/22/2023,19:43:43
42.002967,-71.201606,41.4,1/22/2023,19:43:45
42.002967,-71.201606,41.9,1/22/2023,19:43:46
42.002967,-71.201606,42.9,1/22/2023,19:43:48
42.002964,-71.201606,43.3,1/22/2023,19:43:50
42.002964,-71.201614,43.4,1/22/2023,19:43:52
42.002964,-71.201614,43.4,1/22/2023,19:43:53
42.002964,-71.201614,44.7,1/22/2023,19:43:55
42.002964,-71.201614,44.7,1/22/2023,19:43:57
42.002964,-71.201614,44.7,1/22/2023,19:43:59
42.002964,-71.201614,44.7,1/22/2023,19:44:01
42.002964,-71.201614,44.7,1/22/2023,19:44:03
42.002964,-71.201614,44.7,1/22/2023,19:44:04
42.002964,-71.201614,44.7,1/22/2023,19:44:06
42.00296,-71.201614,44.7,1/22/2023,19:44:08
42.00296,-71.201614,47.2,1/22/2023,19:44:10
42.00296,-71.201606,47.3,1/22/2023,19:44:12
42.00296,-71.201606,47.7,1/22/2023,19:44:13
42.00296,-71.201606,47.9,1/22/2023,19:44:15
42.00296,-71.201606,48,1/22/2023,19:44:17
42.00296,-71.201606,48.2,1/22/2023,19:44:18
42.002964,-71.201606,48.4,1/22/2023,19:44:20
42.002964,-71.201606,48.5,1/22/2023,19:44:22
42.002964,-71.201606,48.7,1/22/2023,19:44:23
42.00296,-71.201606,48.7,1/22/2023,19:44:25
42.00296,-71.201606,48.9,1/22/2023,19:44:27
42.00296,-71.201606,49,1/22/2023,19:44:28
42.00296,-71.201606,49.2,1/22/2023,19:44:30
42.00296,-71.201614,49.2,1/22/2023,19:44:32
42.00296,-71.201614,49.3,1/22/2023,19:44:33
42.00296,-71.201614,49.4,1/22/2023,19:44:35
42.00296,-71.201614,49.4,1/22/2023,19:44:37
42.00296,-71.201614,49.5,1/22/2023,19:44:38
42.00296,-71.201614,49.6,1/22/2023,19:44:40
42.00296,-71.201614,49.7,1/22/2023,19:44:42
42.002964,-71.201614,49.8,1/22/2023,19:44:43
42.00296,-71.201614,49.8,1/22/2023,19:44:45
42.00296,-71.201614,50,1/22/2023,19:44:47
42.00296,-71.201614,50.1,1/22/2023,19:44:48
42.00296,-71.201614,50,1/22/2023,19:44:50
42.00296,-71.201614,50.2,1/22/2023,19:44:52
42.00296,-71.201614,50.3,1/22/2023,19:44:53
42.00296,-71.201614,50.4,1/22/2023,19:44:55
42.00296,-71.201614,50.5,1/22/2023,19:44:57
42.00296,-71.201614,50.6,1/22/2023,19:44:58
42.00296,-71.201614,50.6,1/22/2023,19:45:00
42.002964,-71.201614,50.8,1/22/2023,19:45:02
42.002964,-71.201614,50.8,1/22/2023,19:45:04
42.002964,-71.201614,50.8,1/22/2023,19:45:06
42.002964,-71.201614,50.8,1/22/2023,19:45:08
42.00296,-71.201614,50.8,1/22/2023,19:45:09
42.002964,-71.201614,50,1/22/2023,19:45:11
42.00296,-71.201622,50.7,1/22/2023,19:45:13
42.002956,-71.201629,50.7,1/22/2023,19:45:14
42.002941,-71.201637,50.8,1/22/2023,19:45:16
42.002925,-71.20166,51.1,1/22/2023,19:45:18
42.002914,-71.201667,51.2,1/22/2023,19:45:19
42.002891,-71.20169,51.1,1/22/2023,19:45:21
42.002864,-71.201713,51.1,1/22/2023,19:45:23
42.002853,-71.201721,51.3,1/22/2023,19:45:24
42.002822,-71.201744,51.6,1/22/2023,19:45:26
42.002796,-71.201774,51.6,1/22/2023,19:45:28
42.00278,-71.201782,51.6,1/22/2023,19:45:29
42.002754,-71.201812,51.6,1/22/2023,19:45:31
42.002731,-71.201835,51.2,1/22/2023,19:45:33
42.002719,-71.201858,51,1/22/2023,19:45:34
42.002704,-71.201896,50.6,1/22/2023,19:45:36
42.002689,-71.201934,50.4,1/22/2023,19:45:38
42.002681,-71.20195,50.5,1/22/2023,19:45:39
42.002666,-71.201972,50.9,1/22/2023,19:45:41
42.002651,-71.20198,50.9,1/22/2023,19:45:43
42.002635,-71.201972,50.7,1/22/2023,19:45:45
42.002632,-71.201965,50.2,1/22/2023,19:45:46
42.00262,-71.201957,49.5,1/22/2023,19:45:48
