-71.1999416,42.001656,40.013,0.12,0.08,9.4,-0.04,0.04,0.03,,
-71.199891,42.0016318,40.037,0.12,0.09,9.41,-0.04,0.04,0.03,,
-71.1998404,42.0016073,40.009,0.12,0.08,9.41,-0.04,0.04,0.03,,
-71.1997894,42.0015824,40.001,0.12,0.08,9.39,-0.04,0.04,0.03,2260:343790.800,23:29:32.800 05/03/2023
-71.1997381,42.0015572,40.004,0.12,0.07,9.4,-0.04,0.04,0.03,,
-71.1996862,42.0015314,40.017,0.12,0.08,9.4,-0.04,0.04,0.03,,
-71.1996341,42.0015054,40.018,0.13,0.08,9.4,-0.04,0.04,0.03,,
-71.1995816,42.0014788,40.01,0.12,0.08,9.41,-0.04,0.04,0.03,,
-71.1995297,42.0014524,40.008,0.11,0.06,9.4,-0.04,0.04,0.03,,
-71.199476,42.0014251,40.059,0.11,0.07,9.4,-0.04,0.04,0.03,,
-71.1994225,42.0013975,40.082,0.11,0.07,9.42,-0.04,0.04,0.03,,
-71.1993687,42.0013695,40.144,0.1,0.08,9.41,-0.04,0.04,0.03,,
-71.1993147,42.0013414,40.227,0.13,0.08,9.4,-0.04,0.04,0.03,,
-71.1992603,42.0013129,40.309,0.14,0.08,9.4,-0.04,0.04,0.03,,
-71.1992057,42.0012843,40.391,0.11,0.08,9.43,-0.04,0.04,0.03,,
-71.1991504,42.0012555,40.506,0.12,0.08,9.4,-0.04,0.04,0.03,,
-71.1990956,42.0012271,40.607,0.12,0.08,9.41,-0.04,0.04,0.03,,
-71.1990393,42.001198,40.749,0.12,0.07,9.39,-0.04,0.04,0.03,,
-71.1989829,42.0011689,40.928,0.11,0.07,9.41,-0.04,0.04,0.03,,
-71.1989262,42.0011402,41.141,0.13,0.07,9.39,-0.04,0.04,0.03,,
-71.198869,42.0011115,41.401,0.12,0.07,9.4,-0.04,0.04,0.03,,
-71.1988113,42.001083,41.682,0.12,0.07,9.39,-0.04,0.04,0.03,,
-71.1987533,42.0010547,41.952,0.12,0.08,9.4,-0.04,0.04,0.03,,
-71.198695,42.0010266,42.264,0.13,0.07,9.39,-0.04,0.04,0.03,,
